,Unnamed: 0,runway_id,airport_code,length_ft,width_ft,surface_type
618,14574,235098,CYZW,5028,100,GVL
619,14575,234508,CYZX,8000,200,ASP
620,14576,234509,CYZX,8000,200,ASP
621,14577,235047,CYZY,5033,100,ASP
622,14606,246353,CZAC,3395,85,CRUSHED ROCK
623,14607,234719,CZAM,4260,75,ASP
624,14608,234487,CZBA,2464,50,asphalt
625,14609,234488,CZBA,3775,75,Asphalt/Turf
626,14610,234798,CZBB,4865,75,ASP
627,14611,234799,CZBB,5606,100,ASP
628,14612,234800,CZBB,5605,100,ASP
629,14613,253828,CZBD,3000,75,CRUSHED ROCK
630,14614,234549,CZBF,4500,100,ASP
631,14615,234870,CZBM,5000,100,ASP
632,14616,234869,CZBM,3200,320,GRS
633,14617,248483,CZEE,2590,75,GRAVEL
634,14618,250765,CZEM,3512,100,GRAVEL
635,14620,235099,CZFA,4000,100,GVL
636,14621,246324,CZFD,3800,75,TREATED GRAVEL
637,14622,249277,CZFG,3000,85,CRUSHED ROCK
638,14623,235082,CZFM,3500,100,GVL
639,14624,259657,CZFN,3935,99,gravel
640,14625,234981,CZGF,4300,100,ASP
641,14626,255259,CZGI,3540,80,CRUSHED ROCK
642,14627,251538,CZGR,2800,75,CRUSHED ROCK
643,14629,251534,CZJG,3800,100,GRAVEL
644,14630,235027,CZJN,3933,100,ASP
645,14631,235028,CZJN,1950,75,GRS
646,14632,255264,CZKE,3903,100,GRVL
647,14633,247760,CZLQ,2220,75,CRUSHED ROCK
648,14634,254563,CZMD,3500,100,GRVL
649,14635,234581,CZML,5293,75,ASP
650,14636,254565,CZMN,2200,75,CRUSHED ROCK
651,14637,235043,CZMT,5000,100,ASP
652,14639,253091,CZNG,2500,60,CRUSHED ROCK
653,14642,253854,CZPB,3500,100,GRVL
654,14643,234731,CZPC,6600,100,ASP
655,14645,249281,CZRJ,3500,100,GRVL
656,14646,255282,CZSJ,3500,100,GRVL
657,14647,249283,CZSN,3509,100,CRUSHED ROCK
658,14648,234605,CZST,3900,75,ASP
659,14650,254569,CZTM,4006,90,GRAVEL
660,14651,234921,CZUC,3512,75,ASP
661,14652,234532,CZUM,5500,150,ASP
662,14655,253087,CZWH,3500,100,CRUSHED ROCK
663,14656,250795,CZWL,3800,75,TREATED GRAVEL
664,14712,232842,DAAB,5833,150,ASP
665,14713,232845,DAAD,7218,98,ASP
666,14714,232790,DAAE,7874,148,ASP
667,14715,232826,DAAG,11483,197,ASP
668,14716,232827,DAAG,11483,148,ASP
669,14717,232794,DAAJ,7874,148,ASP
670,14718,232795,DAAJ,9843,148,ASP
671,14719,232798,DAAK,11883,148,CON
672,14720,232831,DAAN,8216,98,PEM
673,14721,232802,DAAP,9843,148,ASP
674,14722,232837,DAAQ,10696,148,ASP
675,14723,232836,DAAQ,10696,148,ASP
676,14724,327692,DAAS,9498,148,ASP
677,14725,232800,DAAT,11811,148,ASP
678,14726,232801,DAAT,10171,148,ASP
679,14727,232846,DAAV,7874,148,ASP
680,14728,232854,DAAY,11780,150,ASP
681,14729,232855,DAAY,9436,100,ASP
682,14730,232817,DAAZ,4265,70,ASP
683,14731,232792,DABB,7513,148,ASP
684,14732,232791,DABB,9843,148,ASP
685,14733,232828,DABC,7874,148,ASP
686,14734,232829,DABC,9843,148,ASP
687,14735,232834,DABS,9843,148,ASP
688,14736,232835,DABS,7874,98,ASP
689,14737,232787,DABT,9843,148,ASP
690,14738,232809,DAFH,9835,148,ASP
691,14739,232810,DAFH,4695,100,ASP
692,14741,232813,DAOB,9843,148,ASP
693,14742,232803,DAOE,9834,148,CON
694,14743,232819,DAOF,9840,148,ASP
695,14744,232820,DAOF,9840,148,ASP
696,14745,232812,DAOI,5413,98,ASP
697,14746,507543,DAOI,8793,148,ASPH
698,14747,232811,DAOL,9037,140,ASP
699,14748,232793,DAON,8530,148,ASP
700,14749,232841,DAOO,11811,148,ASP
701,14750,349210,DAOO,9843,148,CON
702,14751,232796,DAOR,12245,148,ASP
703,14752,232797,DAOR,9840,148,ASP
704,14753,232830,DAOS,4868,100,ASP
705,14754,232832,DAOV,5577,98,ASP
706,14755,327507,DAOY,9843,148,ASP
707,14757,259861,DATM,9843,148,ASPH
708,14758,232814,DAUA,9843,148,ASP
709,14759,232821,DAUB,9469,148,ASP
710,14760,232852,DAUE,5906,148,ASP
711,14761,232853,DAUE,9843,148,ASP
712,14762,232843,DAUG,10171,197,ASP
713,14763,232844,DAUG,7874,148,ASP
714,14764,232838,DAUH,9843,148,ASP
715,14765,232847,DAUI,9843,148,ASP
716,14766,232833,DAUK,9843,148,ASP
717,14767,232806,DAUL,12486,148,ASP
718,14768,232805,DAUL,12477,148,ASP
719,14769,232839,DAUO,6562,98,ASP
720,14770,232840,DAUO,9843,148,ASP
721,14771,232818,DAUT,9843,148,ASP
722,14772,232807,DAUU,9843,148,ASP
723,14773,232808,DAUU,10171,148,ASP
724,14774,232824,DAUZ,9843,148,ASP
725,14775,232825,DAUZ,7218,98,ASP
726,14776,233745,DBBB,7874,148,ASP
727,14882,327663,DEX,6398,98,ASP
728,14883,246024,DFFD,9843,148,ASP
729,14884,246023,DFFD,6269,98,LAT
730,14885,246022,DFOO,10826,148,ASP
731,14886,236092,DGAA,11165,200,ASP
732,14888,236093,DGLE,7999,148,ASP
733,14889,236096,DGLW,6612,145,ASP
734,14890,236091,DGSI,6502,148,ASP
735,14891,236094,DGSN,4227,148,ASP
736,14892,236095,DGTK,5745,148,ASP
737,14894,237074,DIAP,9843,164,ASP
738,14895,237075,DIBK,10827,148,ASP
739,14896,237076,DIDL,6562,98,CON
740,14897,237077,DIKO,6890,98,CON
741,14898,237072,DIMN,6726,98,CON
742,14899,237078,DISP,6234,98,ASP
743,14900,237073,DIYO,9843,148,ASP
744,14911,237894,DNAA,11842,197,ASP
745,14912,237914,DNAK,9195,148,ASP
746,14913,327493,DNAS,11155,190,ASP
747,14915,323057,DNBC,11154,140,ASP
748,14916,237895,DNBE,7870,148,ASP
749,14918,237911,DNCA,8040,148,ASP
750,14919,323026,DNDS,9840,155,ASP
751,14920,237913,DNEN,7879,148,ASP
752,14923,327508,DNGO,10827,148,ASP
753,14924,237916,DNGU,4800,148,LAT
754,14925,237912,DNIB,7875,147,ASP
755,14926,237915,DNIL,10169,197,ASP
756,14927,237897,DNIM,8858,148,ASP
757,14928,237909,DNJO,9845,148,ASP
758,14929,237905,DNKA,9843,197,ASP
759,14930,237891,DNKN,8040,148,ASP
760,14931,237892,DNKN,10831,197,ASP
761,14932,237896,DNMA,9846,197,ASP
762,14933,237901,DNMK,9830,164,CON
763,14934,237903,DNMM,8997,148,ASP
764,14935,237902,DNMM,12794,197,ASP
765,14936,237907,DNMN,11153,145,ASP
766,14937,237904,DNPO,9846,197,ASP
767,14938,237893,DNSO,9844,197,ASP
768,14939,323085,DNSU,6868,98,ASP
769,14940,237899,DNYO,5160,98,ASP
770,14941,237900,DNYO,9840,148,ASP
771,14942,237888,DNZA,5462,151,ASP
772,14944,237878,DRRM,6070,98,ASP
773,14945,237877,DRRN,10499,98,LAT
774,14946,237876,DRRN,9843,148,BITUM
775,14947,237883,DRRT,7053,98,ASP
776,14948,237882,DRZA,9843,98,ASP
777,14949,237879,DRZD,5249,131,ASP
778,14950,237881,DRZF,5906,98,ASP
779,14951,237880,DRZR,5988,98,ASP
780,14956,239227,DTKA,9416,148,ASP
781,14957,239221,DTMB,9678,148,ASP
782,14958,317548,DTNH,10827,197,ASPH
783,14959,239215,DTTA,10499,148,ASP
784,14960,239216,DTTA,9318,148,ASP
785,14961,239219,DTTB,9845,166,PEM
786,14962,239220,DTTB,3975,164,CON
787,14963,239214,DTTD,7812,148,ASP
788,14964,239222,DTTF,9514,148,ASP
789,14965,239218,DTTG,3702,82,ASP
790,14966,239217,DTTI,3407,98,ASP
791,14967,239226,DTTJ,10171,148,ASP
792,14968,239224,DTTR,8858,148,ASP
793,14969,239228,DTTX,9843,148,CON
794,14970,239225,DTTZ,10581,148,ASP
795,14971,239211,DXNG,8202,148,CON
796,14972,239210,DXXX,9847,148,ASP
797,15004,233638,EBAW,4954,148,ASP
798,15005,233627,EBBE,10085,148,PEM
799,15006,233626,EBBE,8038,74,PEM
800,15007,233633,EBBL,10158,148,PEM
801,15008,233632,EBBL,7874,75,PEM
802,15009,233635,EBBR,9800,164,ASP
803,15010,233637,EBBR,11936,148,ASP
804,15011,233636,EBBR,10535,148,ASP
805,15013,233617,EBBX,7874,148,CON
806,15018,233634,EBCI,10023,148,ASP
807,15019,233630,EBCV,8197,148,ASP
808,15021,504925,EBFN,2621,98,CONC
809,15022,233631,EBFN,8786,164,PEM
810,15023,233640,EBFS,11105,148,ASP
811,15024,233639,EBFS,7381,74,ASP
812,15029,233618,EBKT,6234,148,ASP
813,15030,355088,EBLE,1969,59,Asphalt
814,15031,233625,EBLG,7677,148,ASP
815,15032,233624,EBLG,12106,148,ASP
816,15034,269328,EBNM,2284,89,A
817,15035,336190,EBNM,2064,164,grass
818,15036,336191,EBNM,2264,82,ASP
819,15037,233628,EBOS,10499,148,CONCRETE
820,15038,233629,EBOS,2057,148,Grass
821,15042,233623,EBSL,9777,148,ASP
822,15043,259634,EBSP,2621,98,ASP
823,15044,233621,EBST,3597,164,ASP
824,15045,233641,EBSU,8528,147,CON
825,15046,308651,EBTN,2148,100,ASPHALT
826,15047,259633,EBTN,2560,100,ASPHALT
827,15050,233619,EBUL,9777,148,concrete
828,15051,233622,EBWE,9777,147,CON
829,15052,233620,EBZR,2621,148,CON
830,15080,236163,EDAB,7218,164,CON
831,15081,236164,EDAB,3281,131,GRS
832,15082,236174,EDAC,7333,148,CON
833,15083,236319,EDAD,3281,82,ASP
834,15084,236308,EDAE,3839,75,ASP
835,15085,236150,EDAH,7562,115,ASP
836,15086,236151,EDAH,1969,98,GRS
837,15087,264030,EDAJ,2460,79,ASPH
838,15088,236222,EDAK,4642,157,CON
839,15089,344664,EDAK,3117,131,grass
840,15090,236195,EDAM,3740,98,CON
841,15091,236124,EDAQ,3675,98,ASP
842,15093,236183,EDAU,2461,98,GRS
843,15094,236184,EDAU,3281,75,ASP
844,15095,236204,EDAV,8268,164,CON
845,15096,236221,EDAX,7808,164,CON
846,15097,236154,EDAY,3937,92,CON
847,15098,236155,EDAY,3937,131,GRS
848,15099,236304,EDAZ,5085,75,ASP
849,15100,236305,EDAZ,2297,58,ASP
850,15101,352308,EDBC,8210,148,ASPHALT
851,15103,236265,EDBH,3937,98,ASP
852,15104,236266,EDBH,2953,131,GRS
853,15105,236122,EDBJ,3960,75,ASP
854,15106,236123,EDBJ,2000,100,GRS
855,15107,236306,EDBK,3281,75,ASP
856,15108,236307,EDBK,3281,98,GRS
857,15110,236313,EDBM,3281,98,ASP
858,15111,507072,EDBM,2298,98,GRS
859,15112,236182,EDBN,7522,148,CON
860,15113,236158,EDBR,8202,148,ASP
861,15114,236159,EDBR,4003,131,GRS
862,15115,236206,EDBT,3937,98,CON
863,15117,236302,EDCA,3281,66,ASP
864,15118,236303,EDCA,2953,131,GRS
865,15120,259817,EDCG,2953,60,Asphalt
866,15122,236107,EDCM,3609,92,CON
867,15123,236108,EDCM,3609,131,GRS
868,15124,236110,EDCO,4757,98,ASP
869,15125,236300,EDCP,7874,197,CON
870,15126,430324,EDCR,2100,131,grass
871,15131,236275,EDCY,6562,98,CONC
872,15132,337086,EDDB,11811,148,ASPH
873,15133,337087,EDDB,13123,197,CONC
874,15134,236227,EDDC,9350,197,CON
875,15135,236244,EDDE,8530,164,ASP
876,15136,236134,EDDF,13123,197,ASP
877,15137,308341,EDDF,9186,148,CON
878,15138,236133,EDDF,13123,148,CON
879,15139,236135,EDDF,13123,148,CON
880,15140,236199,EDDG,7119,148,ASP
881,15141,236258,EDDH,10663,150,ASP
882,15142,236259,EDDH,12028,150,ASP
883,15143,236185,EDDK,8067,148,CON
884,15144,236187,EDDK,12516,197,ASP
885,15145,236186,EDDK,6112,148,ASP
886,15146,236212,EDDL,8858,148,CON
887,15147,236211,EDDL,9842,148,CON
888,15148,236229,EDDM,13123,197,CON
889,15149,236228,EDDM,13123,197,CON
890,15150,236280,EDDN,8858,148,ASP
891,15151,236156,EDDP,11811,148,CON
892,15152,236157,EDDP,11811,198,CON
893,15153,236209,EDDR,6562,148,ASP
894,15154,236210,EDDR,1788,164,GRS
895,15155,236230,EDDS,10974,148,CON
896,15156,236233,EDDV,1804,75,ASP
897,15157,236235,EDDV,10499,148,CON
898,15158,236234,EDDV,7677,148,CON
899,15159,236161,EDDW,2297,75,ASP
900,15160,236162,EDDW,8642,148,ASP
901,15168,323508,EDFB,820,98,Grass
902,15169,323507,EDFB,4265,75,Asphalt
903,15170,236114,EDFE,4593,82,ASP
904,15171,236115,EDFE,2198,98,GRS
905,15172,259755,EDFG,2756,82,Gras
906,15173,236254,EDFH,12467,148,ASP
907,15174,236298,EDFM,3497,82,ASP
908,15175,236299,EDFM,2297,98,GRS
909,15176,508389,EDFN,2461,98,GRASS
910,15177,236125,EDFQ,4068,98,ASP
911,15179,328902,EDFT,2230,98,grass
912,15180,250724,EDFV,2625,66,CON
913,15181,236117,EDFV,3018,98,GRS
914,15182,322917,EDFW,2198,68,Asphalt
915,15183,236242,EDFZ,3281,72,ASP
916,15184,236243,EDFZ,3281,262,GRS
917,15185,236273,EDGE,5643,180,CON
918,15187,236239,EDGS,1640,98,GRS
919,15188,236240,EDGS,5315,98,ASP
920,15189,236241,EDGS,1969,98,GRS
921,15190,323354,EDHB,1640,98,Grass
922,15191,259764,EDHF,3412,98,CON
923,15192,351786,EDHF,2323,131,GRS
924,15193,236245,EDHI,8629,148,PEM
925,15194,236146,EDHK,4134,98,ASP
926,15195,236147,EDHK,1476,115,GRS
927,15196,236193,EDHL,6896,197,ASP
928,15197,328821,EDHM,2496,49,asphalt
929,15199,324392,EDHS,2132,55,Concrete
930,15200,236231,EDJA,8629,148,ASP
931,15201,324398,EDKA,3805,59,Asphalt
932,15202,259774,EDKL,3035,98,GRS
933,15203,507015,EDKN,2952,98,grass
934,15204,504548,EDKO,2460,49,asphalt
935,15208,236223,EDKV,3510,98,ASP
936,15209,236140,EDKZ,3839,66,ASP
937,15210,236205,EDLA,3461,66,ASP
938,15211,269340,EDLB,2870,49,ASPHALT
939,15213,259750,EDLD,4921,98,CONCRETE
940,15214,236236,EDLE,5095,148,ASP
941,15215,300766,EDLF,2215,131,GRASS
942,15216,236322,EDLI,4121,66,ASP
943,15217,324399,EDLK,2099,98,Grass
944,15218,236172,EDLN,3937,98,ASP
945,15219,527307,EDLO,1950,64,ASPH
946,15220,316176,EDLO,3780,296,GRS
947,15221,236196,EDLP,7152,148,ASP
948,15222,236121,EDLS,4068,98,ASP
949,15223,345030,EDLT,2789,65,ASP
950,15224,236113,EDLV,8005,148,PEM
951,15225,236267,EDLW,6562,148,ASP
952,15226,236268,EDMA,5230,98,ASP
953,15227,236269,EDMA,3325,100,GRS
954,15228,236118,EDMB,3215,75,ASP
955,15231,236120,EDME,3806,75,ASP
956,15236,259771,EDML,2953,75,ASP
957,15237,236126,EDMN,3770,66,ASP
958,15238,236168,EDMO,7500,147,ASP
959,15240,236293,EDMS,4429,98,ASP
960,15242,236291,EDMV,3734,66,ASP
961,15245,236194,EDNL,3346,66,ASP
962,15248,323360,EDNR,2116,49,Asphalt
963,15252,259791,EDNX,2651,51,ASP
964,15253,236263,EDNY,7729,148,ASP
965,15255,259736,EDOI,2821,131,GRS
966,15259,236213,EDOV,6552,171,CON
967,15260,236214,EDOV,2297,131,GRS
968,15261,236218,EDPA,3116,82,ASP
969,15262,236217,EDPA,3117,98,GRS
970,15266,317935,EDQA,4111,75,ASPH
971,15267,236111,EDQA,3773,50,ASP
972,15269,236167,EDQD,3550,98,ASP
973,15270,236219,EDQE,3190,49,ASP
974,15271,236220,EDQE,2317,85,GRS
975,15278,236170,EDQM,4856,98,ASP
976,15281,236296,EDQT,3609,66,ASP
977,15283,236288,EDRB,10026,148,ASP
978,15284,323092,EDRF,1968,65,ASPH
979,15286,316335,EDRI,2428,98,G
980,15287,236132,EDRK,3855,66,ASP
981,15290,236160,EDRT,3937,98,CON
982,15291,236201,EDRY,5501,98,ASP
983,15292,236202,EDRY,3281,98,GRS
984,15293,236238,EDRZ,9677,148,CON
985,15295,236109,EDSB,9787,148,ASP
986,15308,236262,EDTD,4232,98,ASP
987,15309,236289,EDTF,4390,98,ASP
988,15310,236127,EDTG,5413,148,ASP
989,15311,236128,EDTG,1969,98,GRS
990,15313,236189,EDTL,9842,148,ASP
991,15314,521260,EDTM,2298,100,grass
992,15315,527301,EDTN,2019,116,GRS
993,15318,236317,EDTY,5053,98,CON
994,15319,236318,EDTY,2460,98,GRS
995,15322,236190,EDUS,3937,98,CON
996,15323,236191,EDUS,2904,131,GRS
997,15324,236224,EDUW,3280,164,CON
998,15325,236225,EDUW,1640,98,GRS
999,15326,259747,EDVC,2953,132,GRASS
1000,15327,236176,EDVE,7546,148,ASP
1001,15328,236177,EDVE,2953,98,GRS
1002,15329,259761,EDVH,2953,131,Grass
1003,15330,259762,EDVI,2671,65,Asphalt
1004,15331,236215,EDVK,4921,98,ASP
1005,15332,236216,EDVK,2297,98,GRS
1006,15333,326801,EDVK,8202,147,ASPH
1007,15334,236312,EDVM,4003,75,ASP
1008,15335,308864,EDVR,1989,32,Paved
1009,15336,259839,EDVU,2625,65,ASPH
1010,15337,309845,EDWC,2296,65,ASP
1011,15338,236284,EDWE,4265,98,ASP
1012,15339,236316,EDWF,3937,66,ASP
1013,15340,506613,EDWG,1640,98,GRS
1014,15341,236207,EDWI,4787,98,ASP
1015,15342,236208,EDWI,2018,49,ASP
1016,15343,323325,EDWJ,1640,98,Grass
1017,15344,323323,EDWJ,2296,65,Paved
1018,15345,323327,EDWJ,1404,98,Grass
1019,15346,323324,EDWJ,1558,98,Grass
1020,15347,323347,EDWL,1968,49,concrete
1021,15349,259754,EDWQ,2743,72,paved
1022,15350,576753,EDWR,2657,131,GRS
1023,15351,576754,EDWR,2854,131,GRS
1024,15352,576755,EDWR,3281,66,ASP
1025,15355,236250,EDWY,3281,66,ASP
1026,15356,506606,EDWZ,1180,42,ASP
1027,15357,271040,EDXB,2362,76,ASPHALT
1028,15358,236309,EDXF,2297,148,GRS
1029,15359,236310,EDXF,4003,98,ASP
1030,15360,236311,EDXF,3937,197,GRS
1031,15361,301365,EDXH,1217,66,concrete
1032,15362,301366,EDXH,846,39,concrete
1033,15363,301364,EDXH,1574,98,concrete
1034,15365,326292,EDXM,2297,59,Hard
1035,15366,323350,EDXO,2198,98,Asphalt
1036,15367,316310,EDXP,1673,66,CON
1037,15368,236251,EDXR,3150,98,ASP
1038,15369,236252,EDXR,1969,98,GRS
1039,15372,236130,EDXW,5564,148,ASP
1040,15373,236131,EDXW,6955,148,CON
1041,15380,343876,EECL,26,26,CON
1042,15381,235652,EEEI,6562,148,CON
1043,15384,235654,EEKA,4987,98,ASP
1044,15385,235655,EEKE,2621,98,ASP
1045,15386,235656,EEKE,4980,98,ASP
1046,15390,235650,EEPU,6463,98,CON
1047,15392,506507,EERU,1967,65,GRAS reinforced
1048,15396,235653,EETN,11417,148,ASP
1049,15397,235651,EETU,5905,101,ASP
1050,15403,235751,EFET,6565,148,ASP
1051,15404,235754,EFEU,3281,59,ASP
1052,15407,235726,EFHA,8533,197,ASP
1053,15408,235756,EFHK,10039,197,ASP
1054,15409,235755,EFHK,11286,197,ASP
1055,15410,235757,EFHK,9518,197,ASP
1056,15412,235713,EFHM,3000,45,ASP
1057,15413,235750,EFHN,5249,59,ASP
1058,15415,235767,EFHV,4134,59,ASP
1059,15416,235768,EFHV,2592,49,ASP
1060,15418,235727,EFIK,1520,49,GVL
1061,15419,235728,EFIK,3051,49,ASP
1062,15420,235763,EFIM,3609,75,ASP
1063,15421,235764,EFIM,4929,49,GVL
1064,15422,235773,EFIT,4921,98,ASP
1065,15423,235765,EFIV,8199,148,ASP
1066,15424,235766,EFIV,2625,148,ASP
1067,15427,235734,EFJO,8202,171,ASP
1068,15428,235735,EFJO,3937,98,COM
1069,15429,235738,EFJY,8533,197,ASP
1070,15430,235712,EFKA,8858,197,ASP
1071,15431,235723,EFKE,8212,157,ASP
1072,15434,235714,EFKI,8199,157,ASP
1073,15435,235717,EFKJ,3806,75,ASP
1074,15436,235707,EFKK,8202,197,ASP
1075,15437,235708,EFKK,2297,66,ASP
1076,15438,235746,EFKM,4593,75,ASP
1077,15442,235770,EFKS,8202,148,ASP
1078,15443,235733,EFKT,8202,148,ASP
1079,15444,235739,EFKU,4921,148,ASP
1080,15445,235740,EFKU,9186,197,ASP
1081,15447,259865,EFKY,2765,49,ASPH
1082,15448,235729,EFLA,3937,98,ASP
1083,15449,235730,EFLA,1640,75,GVL
1084,15450,235731,EFLA,1804,75,COM
1085,15453,235772,EFLP,8202,197,ASP
1086,15454,235771,EFMA,6243,197,ASP
1087,15455,235711,EFME,3937,72,ASP
1088,15456,235719,EFMI,5584,144,ASP
1089,15460,235747,EFNU,3937,66,ASP
1090,15461,235748,EFNU,2132,32,ASP
1091,15464,235769,EFOU,8205,197,ASP
1092,15466,235715,EFPI,3322,59,ASP
1093,15467,235716,EFPI,3773,59,ASP
1094,15470,235724,EFPO,7713,197,ASP
1095,15471,235725,EFPO,2628,98,ASP
1096,15473,235745,EFPU,6528,148,ASP
1097,15474,235736,EFPY,3281,66,ASP
1098,15477,235737,EFRH,3281,75,ASP
1099,15478,235774,EFRN,3101,60,ASP
1100,15479,235718,EFRO,9849,197,ASP
1101,15482,235760,EFRY,2854,33,ASP
1102,15483,235759,EFRY,3346,59,COP
1103,15484,235762,EFRY,4167,59,COP
1104,15485,235761,EFRY,1575,33,ASP
1105,15486,235744,EFSA,7546,148,ASP
1106,15487,235720,EFSE,3609,49,GVL
1107,15488,235721,EFSE,4344,49,ASP
1108,15489,235743,EFSI,6562,148,ASP
1109,15490,235710,EFSO,4921,98,ASP
1110,15493,235749,EFTP,8858,148,ASP
1111,15494,235722,EFTU,8202,197,ASP
1112,15495,235758,EFUT,6562,148,ASP
1113,15496,235732,EFVA,8727,157,ASP
1114,15500,235709,EFVR,6562,148,ASP
1115,15503,235706,EFYL,4921,98,ASP
1116,15509,239418,EGAA,9121,148,ASP
1117,15510,239419,EGAA,6204,148,ASP
1118,15511,239547,EGAB,4350,98,ASP
1119,15512,239537,EGAC,6001,148,ASP
1120,15513,253040,EGAD,3346,59,ASP
1121,15514,253041,EGAD,1824,59,ASP
1122,15515,253042,EGAD,2112,59,ASP
1123,15516,239548,EGAE,3955,148,ASP
1124,15517,239549,EGAE,6460,148,ASP
1125,15519,333630,EGAR,2950,900,Gravel
1126,15520,239421,EGBB,10013,148,ASP
1127,15525,239435,EGBE,5988,151,ASP
1128,15528,239438,EGBG,1608,59,ASP
1129,15529,239439,EGBG,1099,98,GRS
1130,15530,239440,EGBG,3084,98,ASP
1131,15531,239441,EGBG,1624,59,ASP
1132,15532,239442,EGBG,1371,98,GRS
1133,15533,239515,EGBJ,3225,75,ASP
1134,15534,239516,EGBJ,4695,98,ASP
1135,15535,239517,EGBJ,2625,59,ASP
1136,15540,256691,EGBM,3904,91,Asphalt
1137,15541,239471,EGBN,2693,75,ASP
1138,15542,239472,EGBN,3445,98,ASP
1139,15543,239506,EGBO,2083,59,ASP
1140,15544,239507,EGBO,2624,75,ASP
1141,15545,239508,EGBO,3878,98,ASP
1142,15546,239383,EGBP,1148,66,GRS
1143,15547,239384,EGBP,6591,148,ASP
1144,15548,239385,EGBP,1476,66,GRS
1145,15549,239386,EGBP,1787,150,ASP
1146,15550,246288,EGBS,2343,59,Tarmac
1147,15551,507183,EGBT,1607,65,Grass
1148,15552,239608,EGBT,4120,75,Asphalt
1149,15553,507182,EGBT,2483,75,Grass
1150,15554,239609,EGBW,1926,59,ASP
1151,15555,239610,EGBW,3009,75,ASP
1152,15557,255226,EGCB,1749,104,GRASS
1153,15558,255227,EGCB,2103,105,GRASS
1154,15559,255228,EGCB,2051,105,GRASS
1155,15560,255229,EGCB,1305,105,GRASS
1156,15561,239540,EGCC,10000,148,ASP
1157,15562,239539,EGCC,10007,148,CON
1158,15563,253043,EGCF,2907,59,UNK
1159,15564,307411,EGCJ,1919,59,Grass
1160,15565,260365,EGCJ,2601,59,Grass
1161,15566,248450,EGCJ,2723,59,Asphalt
1162,15567,307410,EGCJ,2021,59,Grass
1163,15568,239429,EGCK,3534,75,ASP
1164,15569,239430,EGCK,2887,75,ASP
1165,15572,253044,EGCV,2621,151,Asphalt
1166,15573,253045,EGCV,2542,59,Asphalt
1167,15575,239530,EGDC,6014,151,ASP
1168,15576,239457,EGDM,10538,150,PEM
1169,15577,239458,EGDM,6278,150,PEM
1170,15582,239466,EGDR,3372,151,ASP
1171,15583,239467,EGDR,6006,151,ASP
1172,15584,239468,EGDR,3448,151,ASP
1173,15585,239408,EGDX,5997,141,ASP
1174,15586,239528,EGDY,4797,151,CON
1175,15587,239529,EGDY,7580,151,CON
1176,15588,239443,EGEC,4633,98,ASP
1177,15589,250725,EGED,1729,59,Graded Hardcore
1178,15590,250726,EGED,1896,98,Grass
1179,15591,250727,EGEF,1761,75,Gravel
1180,15594,249228,EGEN,1082,159,Graded Hardcore
1181,15595,249229,EGEN,1729,59,Graded Hardcore
1182,15596,307504,EGEN,1240,98,Grass
1183,15597,239426,EGEO,4147,98,ASP
1184,15598,239427,EGEO,2953,98,ASP
1185,15599,249974,EGEP,1729,59,Graded Hardcore
1186,15600,249975,EGEP,1096,59,Grass/Graded Hardcore
1187,15601,249976,EGEP,1125,101,Grass
1188,15602,250728,EGER,1689,59,Graded Hardcore
1189,15603,250729,EGER,1348,98,Grass
1190,15604,250730,EGER,1325,59,Grass
1191,15605,255966,EGES,1532,59,Graded Hardcore
1192,15606,307618,EGES,1397,98,Grass
1193,15607,307619,EGES,1266,98,Grass
1194,15608,247707,EGET,5787,59,Asphalt
1195,15609,253046,EGEW,954,59,Grass
1196,15610,253047,EGEW,1729,59,Graded Hardcore
1197,15611,253048,EGEW,1381,59,Grass
1198,15612,307368,EGEY,1643,59,asphalt
1199,15617,239564,EGFE,5000,148,ASP
1200,15618,239565,EGFE,3412,148,ASP
1201,15619,239594,EGFF,7723,148,ASP
1202,15620,239455,EGFH,4429,151,CON
1203,15621,239456,EGFH,2812,151,ASP
1204,15623,239538,EGGD,6597,147,ASP
1205,15624,239580,EGGP,7497,150,ASP
1206,15625,239402,EGGW,7093,148,ASP
1207,15626,248452,EGHA,2621,98,Grass
1208,15627,254518,EGHC,1585,62,Grass
1209,15628,254519,EGHC,2274,59,ASPH
1210,15629,254520,EGHC,1571,59,Grass
1211,15630,254521,EGHC,2572,59,ASPH
1212,15631,307279,EGHE,1713,59,ASP
1213,15632,307278,EGHE,2277,75,asphalt
1214,15633,307280,EGHE,1312,147,Grass
1215,15638,239451,EGHH,7454,151,ASP
1216,15639,239581,EGHI,6191,119,ASP
1217,15640,247708,EGHJ,2713,75,Concrete
1218,15641,239410,EGHL,5896,131,ASP
1219,15642,248453,EGHN,2900,131,GRASS
1220,15645,253793,EGHP,2953,82,Grass
1221,15646,253794,EGHP,2920,82,Grass
1222,15647,239480,EGHQ,9003,148,ASP
1223,15648,260059,EGHR,2805,98,GRS
1224,15649,260424,EGHR,2297,98,GRS
1225,15650,260060,EGHR,4140,101,GRS
1226,15651,260425,EGHR,2382,98,GRS
1227,15653,307282,EGHT,1187,147,Grass
1228,15655,236100,EGJA,1631,121,GRE
1229,15656,236101,EGJA,2877,59,ASP
1230,15657,236102,EGJA,2405,121,GRE
1231,15658,236099,EGJB,5194,148,ASP
1232,15659,237244,EGJJ,5594,148,ASP
1233,15660,239394,EGKA,3385,59,ASP
